flt_nm,ph,mag,mag_e,hjd_2450000,processing
810,0.2309645535091998,18.852185975609757,0.027454621776758836,NaN,raw
810,0.23209662884231674,18.854868902439023,0.027477425509625265,NaN,raw
810,0.23270155388127023,18.87,0.042,6272.76796,raw
810,0.23344112290043617,18.85528963414634,0.02759444311783131,NaN,raw
810,0.23344966618202395,18.8619512195122,0.04970912955359008,NaN,raw
810,0.23415062352614768,18.877,0.054,5296.52015,raw
810,0.23450707053586106,18.86166463414634,0.010983789054497997,NaN,raw
810,0.23507406198794817,18.859627497986896,0.024321251792106643,NaN,raw
810,0.23561143868220447,18.86066463414634,0.012089780219539733,NaN,raw
810,0.23613643430348374,18.864463414634145,0.046068480309738584,NaN,raw
810,0.23675425952016735,18.85673475609756,0.01593033954785566,NaN,raw
810,0.23785241821332886,18.85616768292683,0.01546461507062948,NaN,raw
550,0.23848554539217845,19.650974025974026,0.0024071210485309053,NaN,raw
550,0.23848554539217848,19.650974025974026,0.002779503970682665,NaN,raw
550,0.23848554539217848,19.650974025974026,0.00215299451783427,NaN,raw
810,0.23887868019988762,18.863463414634147,0.04823074619004741,NaN,raw
810,0.23910913602207984,18.851173780487805,0.019304140945733697,NaN,raw
810,0.2392015717632603,18.84,0.054,5270.49852,raw
810,0.2395872341348877,18.846,0.044,5785.91747,raw
810,0.23992831217037747,18.831,0.047,5490.75796,raw
810,0.24034976775464556,18.849896341463413,0.017615212171260712,NaN,raw
810,0.2414282207521077,18.851213414634145,0.019184020493753617,NaN,raw
810,0.2414868234265624,18.865463414634146,0.046080417511658645,NaN,raw
810,0.24226808723257665,18.85515548780488,0.024550442320912757,NaN,raw
810,0.24315636179880484,18.85806707317073,0.023868018129990752,NaN,raw
810,0.2435034086520318,18.822,0.036,5469.81341,raw
810,0.24400797379029782,18.861442073170732,0.023826842830709953,NaN,raw
810,0.24407567738667352,18.866780487804878,0.04663020061887028,NaN,raw
810,0.24476405828318093,18.875,0.04,7334.71588,raw
810,0.24486852296279546,18.863896854255827,0.015774896163356516,NaN,raw
810,0.24486852296279546,18.863896854255824,0.015581331824621287,NaN,raw
810,0.24486852296279552,18.863896854255827,0.015975858356288234,NaN,raw
810,0.24497520178373988,18.872567073170732,0.027995446187257245,NaN,raw
810,0.24559761204363895,18.895,0.033,5956.6696,raw
810,0.2458587486545606,18.872353658536586,0.02806375906678032,NaN,raw
810,0.24630776829308604,18.863292682926833,0.044474849017415996,NaN,raw
810,0.24640013006683148,18.873,0.046,5820.83316,raw
810,0.2467742745933742,18.877356707317073,0.02029771587906793,NaN,raw
810,0.247666136117914,18.92,0.042,6508.90524,raw
810,0.24773326142045202,18.876634146341463,0.020824057480060387,NaN,raw
810,0.24855519839312787,18.863756097560977,0.0447089367396524,NaN,raw
810,0.24874104874708414,18.87498475609756,0.021484088623735256,NaN,raw
810,0.249893747649178,18.87061280487805,0.020358407691812994,NaN,raw
810,0.2508276161625406,18.862024390243903,0.044285713161739876,NaN,raw
810,0.25117253956438346,18.878451219512197,0.02783595976559874,NaN,raw
810,0.2517475720032962,18.861,0.047,5577.7265,raw
810,0.25248033406369247,18.87692987804878,0.028501093022475332,NaN,raw
810,0.25282635689623795,18.861804878048783,0.04405860841662788,NaN,raw
810,0.25389793521044446,18.869670731707316,0.022786840021922897,NaN,raw
810,0.2548192032603898,18.860024390243904,0.04230099750885196,NaN,raw
810,0.255249676672542,18.866701219512194,0.025098394794544433,NaN,raw
810,0.25553556030493735,18.863731428343698,0.02477003107860121,NaN,raw
810,0.25553556030493735,18.863731428343698,0.024688950562927827,NaN,raw
810,0.2565366098494295,18.86673475609756,0.025091431132784794,NaN,raw
810,0.25653810361473006,18.926,0.071,5991.58791,raw
810,0.25686248606130324,18.860829268292683,0.043418833723986756,NaN,raw
810,0.2577166177613279,18.87585975609756,0.0342942311346031,NaN,raw
550,0.25779171637744486,19.649,0.06296030495478887,NaN,raw
550,0.25779171637744486,19.649,NaN,NaN,raw
810,0.25891547929811676,18.881009146341462,0.03496852361530873,NaN,raw
810,0.25900694529193014,18.861926829268295,0.043885869163036,NaN,raw
810,0.25936913008990814,18.84,0.034,5502.83059,raw
810,0.25997688223621546,18.88126524390244,0.03479997948064715,NaN,raw
810,0.26108801219260847,18.873301829268293,0.030068260172852992,NaN,raw
810,0.2611230815776408,18.86229268292683,0.044415787678728974,NaN,raw
810,0.26118763529848366,18.934,0.049,6211.84984,raw
810,0.26226717283676715,18.87494817073171,0.029645382758109413,NaN,raw
810,0.2624172491905483,18.903,0.034,5827.8256,raw
810,0.26331042676517935,18.862073170731705,0.04465668496647625,NaN,raw
810,0.2633364879284439,18.875411585365853,0.029441027553820765,NaN,raw
810,0.2643944600090602,18.876911585365853,0.02762902375399908,NaN,raw
810,0.2654271432658744,18.86229268292683,0.044638124905980694,NaN,raw
810,0.26546614927514295,18.877368902439024,0.02738165411646072,NaN,raw
810,0.26564264013147254,18.869959894587915,0.021999901756092788,NaN,raw
810,0.26564264013147254,18.869959894587918,0.021723162415859056,NaN,raw
810,0.26564264013147254,18.869959894587918,0.021456610450969988,NaN,raw
810,0.2662957712145726,18.874,0.064,5612.6471,raw
810,0.26662977283780404,18.859868902439025,0.030569773955893477,NaN,raw
810,0.26756146602534364,18.865634146341463,0.04239796934851985,NaN,raw
810,0.2677084813603315,18.859868902439025,0.030569773955893477,NaN,raw
810,0.2678329067348386,18.852,0.039,6363.55981,raw
810,0.2687935122089917,18.86041463414634,0.03065360076024105,NaN,raw
810,0.26969659570630294,18.865951219512194,0.04214970416237335,NaN,raw
810,0.2697205401411904,18.859628048780486,0.030679250484650925,NaN,raw
810,0.27049662379977235,18.794,0.047,5888.76693,raw
810,0.27071020439502824,18.858923780487807,0.030365260163797765,NaN,raw
810,0.2710469173707679,18.903,0.035,5867.82046,raw
810,0.27167134685554983,18.86271951219512,0.03309876903965078,NaN,raw
810,0.27199067355446105,18.866439024390242,0.041992885576301785,NaN,raw
810,0.2727586217146182,18.865240853658538,0.03293339575122211,NaN,raw
810,0.272843366723464,18.856,0.043,6157.90331,raw
810,0.2737677596742676,18.864871951219513,0.03294083003408881,NaN,raw
810,0.27421308524527577,18.868365853658535,0.04012153791765762,NaN,raw
810,0.27481391323674587,18.87489024390244,0.01628294165171548,NaN,raw
810,0.2752506057095161,18.896,0.039,5916.69904,raw
550,0.2753537955995853,19.719,0.041,5881.78774,raw
550,0.2753537955995853,19.719,NaN,NaN,raw
810,0.2758922475974731,18.867890243902437,0.014400628155472868,NaN,raw
810,0.27599705862192647,18.867835358700493,0.02419766852288442,NaN,raw
810,0.2765311056073853,18.872170731707318,0.045730133631460335,NaN,raw
550,0.27663884733198685,19.689357142857144,0.035328872777102956,NaN,raw
550,0.27663884733198685,19.689357142857144,0.03059570131203965,NaN,raw
550,0.2766388473319869,19.689357142857144,0.027365627181200065,NaN,raw
810,0.2770556968074377,18.868884146341465,0.014559669660530359,NaN,raw
810,0.27776969938349794,18.863,0.039,5478.72169,raw
810,0.27822672483567634,18.854884146341462,0.0468217541699433,NaN,raw
810,0.27886585229959854,18.874146341463415,0.047354810196858464,NaN,raw
810,0.27930975951419057,18.853338414634145,0.046516219982112965,NaN,raw
810,0.27967359225658583,18.847,0.055,5551.71939,raw
810,0.28032818859826036,18.855338414634147,0.0488956348938042,NaN,raw
810,0.28121705730855623,18.855591463414633,0.04900031781964696,NaN,raw
810,0.28129826723417817,18.874390243902436,0.04739561058198351,NaN,raw
810,0.28211248561816077,18.850341463414637,0.050325229332830713,NaN,raw
810,0.2822115909493732,18.744,0.028,5862.74953,raw
810,0.28287736267338914,18.856,0.059,5668.51581,raw
810,0.28300802151741705,18.850533536585367,0.050431882438548056,NaN,raw
810,0.28339803838207445,18.912,0.067,5284.49112,raw
810,0.2836420552897524,18.874195121951217,0.04755692352970025,NaN,raw
810,0.2841041379306483,18.85426524390244,0.051231242123746176,NaN,raw
810,0.28493312586033426,18.821,0.042,7465.50031,raw
810,0.2852676106757571,18.856841463414632,0.05287950002508543,NaN,raw
810,0.28603013949364914,18.87568292682927,0.047606952761330076,NaN,raw
810,0.28634070965295993,18.87370731707317,0.026866341190114003,NaN,raw
810,0.28634885683676903,18.865712194943125,0.02542090870970803,NaN,raw
810,0.28634885683676903,18.86571219494312,0.025108983906305955,NaN,raw
810,0.2863488568367691,18.86571219494312,0.02574475499736138,NaN,raw
810,0.2876378378988947,18.876661585365852,0.025923950979437217,NaN,raw
810,0.288442523562436,18.876853658536586,0.04706780267635709,NaN,raw
810,0.2891855258400949,18.872664634146343,0.021840521304851604,NaN,raw
810,0.2906060491950484,18.895,0.031,5923.69106,raw
810,0.2907275667714935,18.86814024390244,0.024998834850047575,NaN,raw
810,0.2907963827669957,18.878926829268295,0.04645933180960655,NaN,raw
810,0.2921168492962629,18.87826524390244,0.018817726046107545,NaN,raw
810,0.29325438864086717,18.879634146341466,0.04661853499283354,NaN,raw
810,0.2935178427495186,18.87705487804878,0.019312452153789406,NaN,raw
810,0.29474881495918187,18.877521341463417,0.019351924257431617,NaN,raw
810,0.2957795419116759,18.880024390243907,0.04681692418606653,NaN,raw
810,0.295978382740941,18.838,0.053,7395.68459,raw
810,0.2960228801396225,18.87555487804878,0.018079551648572084,NaN,raw
810,0.2960473860584898,18.902,0.053,7409.64918,raw
810,0.2972380871196947,18.866,0.044,6204.89045,raw
810,0.2974733844715202,18.882564024390245,0.027819363051077566,NaN,raw
550,0.29805608175133214,19.67042857142857,0.0348848445740038,NaN,raw
810,0.2982903012397423,18.88058536585366,0.0468684198633558,NaN,raw
810,0.29872751388753144,18.882478658536588,0.02783068347563785,NaN,raw
810,0.29996462446437056,18.882173780487808,0.027874734782798016,NaN,raw
810,0.3007985706385736,18.879268292682926,0.04649033468918236,NaN,raw
810,0.3014713731466744,18.887551829268293,0.02157252492124755,NaN,raw
810,0.30240041742217727,18.935,0.065,5628.53882,raw
810,0.3029733177639772,18.887551829268293,0.021572524921247546,NaN,raw
810,0.3032874239689568,18.878951219512196,0.04666205697325835,NaN,raw
550,0.303443134203917,19.663,0.04866210024238653,NaN,raw
550,0.303443134203917,19.663,NaN,NaN,raw
550,0.3036132624882263,19.661357142857142,0.007752221538081629,NaN,raw
550,0.30361326248822634,19.661357142857142,0.008951494383658087,NaN,raw
550,0.30361326248822634,19.661357142857142,0.006933797734315399,NaN,raw
810,0.3043618519651462,18.895801829268294,0.024565583814207984,NaN,raw
810,0.3056764265263887,18.87758536585366,0.046066243394570466,NaN,raw
810,0.3058739085578808,18.895682926829267,0.024651906524311366,NaN,raw
810,0.3071873102012377,18.8870243902439,0.03914510944906409,NaN,raw
810,0.30803237219937196,18.881024390243905,0.048394466525047176,NaN,raw
810,0.30806294299691217,18.902,0.03,5829.75883,raw
810,0.30834636072904686,18.932,0.033,5944.64914,raw
810,0.3083873259240535,18.8780243902439,0.03454580675727424,NaN,raw
550,0.3095106997937392,19.649,0.03967870965643982,NaN,raw
550,0.3095106997937392,19.649,0.037832165246953195,NaN,raw
810,0.30957556731704705,18.878204268292684,0.03455506734333749,NaN,raw
550,0.3096440064292906,19.64,0.010392304845413657,NaN,raw
550,0.3096440064292906,19.64,0.009000000000000341,NaN,raw
550,0.30964400642929063,19.64,0.008049844718999548,NaN,raw
550,0.309777313064842,19.631,0.026,5485.72428,raw
550,0.309777313064842,19.631,NaN,NaN,raw
810,0.31038675398161925,18.879634146341463,0.04764753723833013,NaN,raw
810,0.31054369060902676,18.881506097560976,0.03572951736043892,NaN,raw
810,0.3109981485501775,18.880355868902438,0.020015369176548604,NaN,raw
810,0.3109981485501775,18.88035586890244,0.019763593504008668,NaN,raw
810,0.3109981485501775,18.880355868902438,0.01952108624006093,NaN,raw
810,0.3113057837854285,18.81,0.048,6969.77566,raw
810,0.31132177091741897,18.876378048780488,0.03863443670041892,NaN,raw
810,0.3120005432047037,18.863,0.036,6709.52774,raw
810,0.31220397291908963,18.87349695121951,0.037286667345587,NaN,raw
810,0.3127933551129057,18.88039024390244,0.048269492460963744,NaN,raw
810,0.31333835806502774,18.866814024390244,0.029222222561061315,NaN,raw
810,0.31342141286222613,18.904,0.038,5605.69474,raw
810,0.31425701466650935,18.84,0.034,7367.7671,raw
810,0.3144974571035042,18.86701524390244,0.02932846004232348,NaN,raw
810,0.3151205590102774,18.878951219512196,0.049332520318504075,NaN,raw
810,0.31572636205695437,18.87364024390244,0.018652342348197428,NaN,raw
810,0.31695040290677445,18.87426524390244,0.0183257885680891,NaN,raw
810,0.317421441896552,18.878536585365854,0.04963521812230492,NaN,raw
810,0.31809037598426165,18.874307926829268,0.01834248244583737,NaN,raw
550,0.31890000273898256,19.624499999999998,0.004725815626253247,NaN,raw
550,0.31890000273898256,19.624499999999998,0.004092676385936778,NaN,raw
550,0.31890000273898256,19.624499999999998,0.00366060104354512,NaN,raw
810,0.3194403542268436,18.871820121951217,0.01473494863331084,NaN,raw
810,0.31965954628943044,18.88124390243902,0.047906043714653096,NaN,raw
810,0.3208821178698589,18.89307012195122,0.047791944203375764,NaN,raw
550,0.3210034054463038,19.624999999999996,0.015916448515084388,NaN,raw
810,0.32113702341302997,18.863,0.044,6700.64701,raw
810,0.3217928700032644,18.868,0.047,5492.71418,raw
810,0.32191313973280333,18.88073170731707,0.04777971556541757,NaN,raw
810,0.3223040264405005,18.893524390243904,0.047655647757125885,NaN,raw
550,0.32240964622239215,19.621,0.024576411454888838,NaN,raw
550,0.32240964622239215,19.621,NaN,NaN,raw
810,0.3226850073987494,18.88739213489231,0.023724414272073915,NaN,raw
810,0.3236796172361831,18.902582317073172,0.05115783483673223,NaN,raw
810,0.3242212388028814,18.88409756097561,0.05076160206201582,NaN,raw
810,0.32481138469043114,18.90274085365854,0.05108417317319554,NaN,raw
550,0.3251982939473237,19.639,0.026,5558.73056,raw
550,0.3251982939473237,19.639,NaN,NaN,raw
810,0.3257911238106317,19.01,0.048,7016.75651,raw
810,0.3260321834451333,18.905341463414636,0.049269346592377986,NaN,raw
550,0.3262648914430126,19.623,0.021725560982400163,NaN,raw
550,0.3262648914430126,19.623,0.01881488772222655,NaN,raw
550,0.3262648914430126,19.623,0.016828547174369896,NaN,raw
810,0.32649582757541085,18.88258536585366,0.05131860072612868,NaN,raw
810,0.32744327206290375,18.907853658536588,0.0475766417511382,NaN,raw
810,0.32842616826201265,18.951,0.049,5806.92068,raw
810,0.32871368592341466,18.882512195121954,0.051349353428850365,NaN,raw
810,0.3289390840767926,18.908637195121955,0.04711554381362444,NaN,raw
810,0.330319491905756,18.90915548780488,0.04682896692974307,NaN,raw
810,0.33090341345064744,18.88380487804878,0.0510995203070417,NaN,raw
810,0.3315077116846524,18.88690548780488,0.03201231607742191,NaN,raw
550,0.3322533316550107,19.593,0.034,6293.77797,raw
550,0.3322533316550107,19.593,NaN,NaN,raw
550,0.33233391429500136,19.619166666666665,0.03021466408759042,NaN,raw
550,0.33233391429500136,19.619166666666665,0.02616666666666667,NaN,raw
550,0.33233391429500136,19.61916666666666,0.023404178164497805,NaN,raw
550,0.3324144969349921,19.645333333333333,0.05577036249956939,NaN,raw
550,0.3324144969349921,19.645333333333333,NaN,NaN,raw
810,0.3328830690495579,18.889957317073172,0.03269804567359901,NaN,raw
810,0.333081578945428,18.88809756097561,0.046221101716666706,NaN,raw
810,0.333879635843914,18.887,0.033,6253.78962,raw
810,0.3340209398083971,18.88200304878049,0.02157537884870999,NaN,raw
810,0.33436234172336515,18.89458170726598,0.02404515210748265,NaN,raw
810,0.3343623417233652,18.894581707265978,0.024653986485130588,NaN,raw
810,0.3343623417233652,18.89458170726598,0.024343861102314415,NaN,raw
810,0.33526450143458864,18.888243902439026,0.04612633764337094,NaN,raw
810,0.3352862364417999,18.881564024390244,0.021599259047862404,NaN,raw
810,0.33529688204180275,18.832,0.052,5570.79726,raw
550,0.33600783894269315,19.646679653679655,0.04538526996128938,NaN,raw
810,0.33640613254366564,18.882100609756097,0.021715886956890723,NaN,raw
550,0.3370015165707423,19.67500324675325,0.03348707753074228,NaN,raw
550,0.3370015165707423,19.67500324675325,0.029000659840121883,NaN,raw
550,0.3370015165707423,19.67500324675325,0.025938978717944285,NaN,raw
810,0.33727238968035966,18.884463414634148,0.023422857150735336,NaN,raw
810,0.337498686494655,18.907,0.038,5471.77733,raw
810,0.33752913433272624,18.887365853658537,0.046005301921387985,NaN,raw
810,0.33829571504925404,18.88473475609756,0.02346896801832833,NaN,raw
810,0.33883605899063696,18.879,0.044,5656.49104,raw
810,0.3394053147366177,18.88483536585366,0.023487878146357152,NaN,raw
550,0.33979186520264193,19.704,0.018,5829.77897,raw
550,0.33979186520264193,19.704,NaN,NaN,raw
810,0.33986258226557364,18.88809756097561,0.045154072284816806,NaN,raw
810,0.3400116360389802,18.907,0.039,5642.52724,raw
810,0.3406859918703814,18.893835365853658,0.010619861821808126,NaN,raw
810,0.3417790299740662,18.891347560975607,0.009350685943347337,NaN,raw
810,0.34206623879506926,18.889170731707317,0.04583988571049498,NaN,raw
550,0.3424987904965306,19.65487878787879,0.03313780116320382,NaN,raw
550,0.3424987904965306,19.65487878787879,0.028698177632892032,NaN,raw
550,0.3424987904965306,19.65487878787879,0.025668430407004235,NaN,raw
810,0.3428083935760466,18.888668260800255,0.024076383084067295,NaN,raw
810,0.34280839357604664,18.888668260800255,0.024155451878467057,NaN,raw
550,0.34313548501356284,19.64209090909091,0.03919894865627869,NaN,raw
550,0.34313548501356284,19.64209090909091,0.03737473108152051,NaN,raw
810,0.3431358439945043,18.89146646341463,0.009298725366832367,NaN,raw
550,0.3439323267563547,19.631333333333334,0.06296295206971585,NaN,raw
550,0.3439323267563547,19.631333333333334,NaN,NaN,raw
810,0.3441412989334977,18.889048780487805,0.04598584087494367,NaN,raw
810,0.344422448639024,18.895466463414635,0.010024330370210542,NaN,raw
810,0.34554229911191214,18.904,0.038,5841.84291,raw
810,0.3456072836705217,18.896454268292683,0.009573686153150286,NaN,raw
810,0.34624299132413333,18.887097560975608,0.04710615929899689,NaN,raw
810,0.34690969340970407,18.89408536585366,0.008913348286886986,NaN,raw
810,0.3479645612440702,18.891189024390243,0.013382601920528966,NaN,raw
810,0.3483836464962312,18.888317073170736,0.04719345241894837,NaN,raw
810,0.3489954515020167,18.891024390243903,0.013420739820510218,NaN,raw
810,0.34912889614679443,18.911,0.04,5558.74575,raw
550,0.349276259979258,19.63987554112554,0.011512788781703429,NaN,raw
550,0.34927625997925804,19.63987554112554,0.013293823404479557,NaN,raw
550,0.34927625997925804,19.639875541125544,0.01029735133059434,NaN,raw
810,0.34934126251755515,18.896,0.051,5883.73896,raw
810,0.3500264839316537,18.8840243902439,0.01909205335296053,NaN,raw
550,0.35026313108443247,19.637502164502166,0.02125969309989676,NaN,raw
810,0.3504309139524394,18.888048780487807,0.04695207728073002,NaN,raw
810,0.3505051814699982,18.866,0.053,7135.47084,raw
810,0.35104727614330156,18.88415548780488,0.01911975089337095,NaN,raw
810,0.35181022138995216,18.88186585365854,0.019639878402358122,NaN,raw
810,0.3523884209970697,18.887731707317073,0.04689937333816123,NaN,raw
810,0.35266447220688063,18.890615853658538,0.03976063066009776,NaN,raw
810,0.3535475334838727,18.89001219512195,0.039703828318857756,NaN,raw
810,0.353790558549008,18.848,0.077,6199.84833,raw
810,0.3544093290173162,18.888146341463415,0.047373284124921394,NaN,raw
810,0.3544583302861456,18.888631097560975,0.03997313502001071,NaN,raw
810,0.35448720846943615,18.87,0.067,7353.82809,raw
810,0.35472313510009473,18.88866692073171,0.02449494531632886,NaN,raw
810,0.35472313510009473,18.888666920731705,0.02418682053099772,NaN,raw
810,0.3547231351000948,18.88866692073171,0.02389003848731839,NaN,raw
810,0.35546307772828434,18.892079268292683,0.0389178985808357,NaN,raw
810,0.3559629026822222,18.981,0.06,5305.484,raw
810,0.3564057527334914,18.891170731707316,0.04620330206761479,NaN,raw
810,0.35649648481283447,18.892896341463413,0.038882183732125396,NaN,raw
810,0.3574086519408699,18.903646341463414,0.036512422055952364,NaN,raw
810,0.35771728837062255,18.877,0.033,5485.75471,raw
810,0.35832137718955714,18.89450304878049,0.04822747319720039,NaN,raw
810,0.35854316100710826,18.893585365853657,0.047268898659560916,NaN,raw
550,0.3589772553198903,19.659333333333333,0.0556447062471649,NaN,raw
550,0.3589772553198903,19.659333333333333,NaN,NaN,raw
810,0.3592816142648899,18.89012804878049,0.05219238123319871,NaN,raw
550,0.35936451936565084,19.628166666666665,0.035988166779485534,NaN,raw
550,0.35936451936565084,19.62816666666667,0.031166666666665677,NaN,raw
550,0.3593645193656509,19.62816666666667,0.027876314119496492,NaN,raw
550,0.35975178341141145,19.597,0.052,6225.87695,raw
550,0.35975178341141145,19.597,NaN,NaN,raw
810,0.36006861441808546,18.880628048780487,0.0383774041148746,NaN,raw
810,0.3606556776734711,18.894268292682927,0.047624061350458415,NaN,raw
810,0.3608737496519674,18.881140243902436,0.03856509497619106,NaN,raw
810,0.36108789557329146,18.934,0.038,5869.78187,raw
810,0.36158961967427183,18.88176524390244,0.038528910137405836,NaN,raw
810,0.36171113100681396,18.815,0.042,6735.58413,raw
810,0.3621691050720983,18.835,0.036,6248.72956,raw
810,0.3622589039077866,18.905,0.041,6267.77218,raw
810,0.3623815463715634,18.882198170731705,0.038699778916187595,NaN,raw
810,0.3628468346045471,18.89526829268293,0.046880712660029245,NaN,raw
810,0.3629668298243165,18.890140947467167,0.02425230996836137,NaN,raw
810,0.3631656728276073,18.88250304878049,0.038817878973071686,NaN,raw
810,0.3634442485490581,18.882,0.043,6239.84384,raw
810,0.36396411445552873,18.89000304878049,0.05328820325378577,NaN,raw
810,0.36481381625257997,18.892378048780486,0.04977547788169702,NaN,raw
810,0.3648785745854406,18.897048780487804,0.04701061115296886,NaN,raw
810,0.3656304145750244,18.89550304878049,0.046323643992851125,NaN,raw
810,0.3664668482770084,18.89426524390244,0.046165656684843744,NaN,raw
810,0.3669286893218225,18.896707317073172,0.04727697320178166,NaN,raw
810,0.36729254656058136,18.89485670731707,0.04621063218548559,NaN,raw
810,0.3674754285966628,18.994,0.044,5904.69729,raw
810,0.3682274078756652,18.896597560975607,0.04591850444793594,NaN,raw
810,0.36850874538322387,18.834,0.03,6679.73026,raw
810,0.36870189165165357,18.86,0.049,6929.82271,raw
810,0.3689503735236585,18.895097560975607,0.04435640025861497,NaN,raw
810,0.36905713308190724,18.899466463414633,0.04666168372865451,NaN,raw
810,0.3694524208731309,18.9,0.069,5670.47502,raw
810,0.36973819500780136,18.89512804878049,0.04853089937454469,NaN,raw
810,0.37040251379279676,18.88272256097561,0.02797969658534433,NaN,raw
810,0.3709231390697291,18.895926829268294,0.04572438640588999,NaN,raw
810,0.37117486399777744,18.890521341463415,0.02002282176077427,NaN,raw
810,0.3712075246680441,18.89174315783302,0.0236025011417988,NaN,raw
810,0.3712075246680441,18.89174315783302,0.023305602516238415,NaN,raw
810,0.3712075246680441,18.89174315783302,0.02301963337303983,NaN,raw
810,0.3715163762353768,18.92,0.051,7142.46645,raw
550,0.37208577413910704,19.65339502164502,0.038206255554475224,NaN,raw
550,0.37208577413910704,19.653395021645018,0.03308758789365586,NaN,raw
550,0.37208577413910704,19.65339502164502,0.029594438296685434,NaN,raw
810,0.3721181259420352,18.892521341463414,0.017128550985402818,NaN,raw
810,0.3723771847289754,18.862,0.043,5565.74278,raw
810,0.3727899788766258,18.894756097560975,0.046565427351096686,NaN,raw
810,0.37308847739412093,18.892609756097563,0.01714556577564591,NaN,raw
550,0.37381507845378176,19.662580086580085,0.046009462663649844,NaN,raw
810,0.3742717432515281,18.892402439024394,0.017053218804878457,NaN,raw
810,0.3746875470230695,18.89639024390244,0.045470802746807155,NaN,raw
810,0.37548191225619676,18.886786585365854,0.0223131096421356,NaN,raw
810,0.3762479872057156,18.876,0.029,5457.83738,raw
810,0.37666186108982047,18.889161585365855,0.026894260644795057,NaN,raw
810,0.3767131851403442,18.895804878048782,0.04548528306617183,NaN,raw
550,0.3773881173456175,19.677,0.034,5586.69278,raw
550,0.3773881173456175,19.677,NaN,NaN,raw
550,0.37767752166473656,19.691,0.1017251198082353,NaN,raw
550,0.37767752166473656,19.691,NaN,NaN,raw
810,0.3777466940507621,18.885536585365855,0.03245734726558359,NaN,raw
810,0.3787870368177897,18.886259146341462,0.032754889669018405,NaN,raw
810,0.3789185477323882,18.89834146341463,0.04738491835811162,NaN,raw
810,0.37972819019922477,18.876960365853655,0.039361039081209505,NaN,raw
550,0.379953466252008,19.69176515151515,0.012711182108554727,NaN,raw
550,0.379953466252008,19.69176515151515,0.01100820661813864,NaN,raw
550,0.37995346625200804,19.691765151515146,0.009846039323408428,NaN,raw
810,0.3805949780788224,18.880060975609755,0.040241712536764576,NaN,raw
810,0.3806044911070785,18.851,0.038,5525.75862,raw
810,0.3809559669043665,18.939,0.039,6978.7064,raw
810,0.3810558484165085,18.833,0.036,6309.67775,raw
810,0.38111272101284666,18.900536585365852,0.04981821833474985,NaN,raw
810,0.38163144858324305,18.882585365853657,0.04196687577555511,NaN,raw
810,0.3822167740745499,18.822,0.049,6316.66076,raw
810,0.3824187763082303,18.883176829268294,0.04225302616910496,NaN,raw
810,0.3831355128106846,18.89230182926829,0.042193915387273344,NaN,raw
810,0.3831822902424969,18.90080487804878,0.04986693268699991,NaN,raw
810,0.38392322142175456,18.887756097560974,0.03821557962464359,NaN,raw
810,0.38483133184803503,18.894756097560972,0.03124632722532099,NaN,raw
810,0.38500494917570904,18.916,0.042,5911.69069,raw
810,0.3852171695322862,18.90307317073171,0.0523934109616386,NaN,raw
810,0.38586663952092726,18.89488414634146,0.03127548540122998,NaN,raw
810,0.38633838312671287,18.924,0.034,6302.69883,raw
810,0.3869899914565028,18.910759146341462,0.018698333534783066,NaN,raw
550,0.38707070433294133,19.708060606060602,0.0675292406821472,NaN,raw
550,0.3870707043329414,19.708060606060602,0.07082526513764775,NaN,raw
810,0.3872576357929264,18.902634146341466,0.05252939943382257,NaN,raw
810,0.3880679074669033,18.91122256097561,0.018460818183992745,NaN,raw
810,0.3883207318267523,18.889,0.068,5272.49743,raw
810,0.3890871833385163,18.913472560975613,0.020146252615153706,NaN,raw
810,0.38939518239598464,18.90156097560976,0.05373222905318951,NaN,raw
810,0.39021726586381145,18.91404268292683,0.019872593894666148,NaN,raw
810,0.39073948745511056,18.90754127466053,0.024565082989246735,NaN,raw
810,0.39073948745511056,18.90754127466053,0.02426365951263237,NaN,raw
810,0.3907394874551106,18.90754127466053,0.024878026598887482,NaN,raw
810,0.39120358955915435,18.949,0.035,5958.66628,raw
550,0.391481684285061,19.753530303030303,0.0525038835708524,NaN,raw
550,0.391481684285061,19.7535303030303,0.0454696969696986,NaN,raw
550,0.391481684285061,19.753530303030303,0.04066933333622491,NaN,raw
810,0.3915129243596866,18.911975609756098,0.019546268159503243,NaN,raw
810,0.39180561832570054,18.904512195121953,0.05403893131401666,NaN,raw
810,0.3929958179445604,18.91271951219512,0.01925097355988339,NaN,raw
810,0.39315915614861296,18.934,0.054,5607.64961,raw
810,0.39425782973464774,18.907634146341465,0.05566810401727447,NaN,raw
810,0.39441001176909063,18.921844512195122,0.023280973533078498,NaN,raw
810,0.39573993849248057,18.925649390243905,0.021941224737764945,NaN,raw
550,0.3958926642371807,19.799,0.026,5841.87487,raw
550,0.3958926642371807,19.799,NaN,NaN,raw
810,0.39670365109371386,18.907463414634147,0.05544776711508603,NaN,raw
810,0.39702407962476527,18.920658536585364,0.02035461518869595,NaN,raw
810,0.39853051274308643,18.92155792682927,0.019687273924234947,NaN,raw
810,0.39912078447191673,18.908585365853657,0.055281088814239515,NaN,raw
810,0.39963428242299415,18.962,0.043,6000.56527,raw
810,0.3998974243295878,18.91493292682927,0.023458585165829642,NaN,raw
