flt_nm,mjd,fluxcal,fluxcalerr,processing
622.3,60913.757164646464,1382.3260408569404,157.3435528268592,gp
622.3,60915.0177,1387.4503844760766,160.7840807261924,gp
869.1,60809.33,8001.240255408027,715.2317343497399,gp
869.1,60810.28658181818,8000.265367421535,691.5714803204478,gp
869.1,60811.24316363637,7996.8900830451485,671.0205012527418,gp
869.1,60812.19974545455,7990.931923516717,653.5358397408058,gp
869.1,60813.15632727273,7982.368175824359,638.890444780721,gp
869.1,60814.11290909091,7971.231329412232,626.7793740120293,gp
869.1,60815.069490909096,7957.551925682614,616.8866377275313,gp
869.1,60816.026072727276,7941.358509341666,608.8987246196152,gp
869.1,60816.982654545456,7922.6776451028545,602.517149551195,gp
869.1,60817.939236363636,7901.5339334914515,597.4692257461624,gp
869.1,60818.89581818182,7877.950025760523,593.516565796278,gp
869.1,60819.8524,7851.946637919873,590.461156298127,gp
869.1,60820.80898181818,7823.542563887962,588.1491019284372,gp
869.1,60821.76556363636,7792.754687768771,586.472273685272,gp
869.1,60822.72214545455,7759.597995264543,585.3681337583255,gp
869.1,60823.67872727273,7724.085584222432,584.8179751115825,gp
869.1,60824.63530909091,7686.228674324862,584.84374150669,gp
869.1,60825.59189090909,7646.036615926339,585.5035148365597,gp
869.1,60826.54847272728,7603.516898037711,586.8856969943985,gp
869.1,60827.50505454546,7558.675155472361,589.1018921979307,gp
869.1,60828.46163636364,7511.515175137209,592.2785244148452,gp
869.1,60829.41821818182,7462.039332097675,596.5456975427755,gp
869.1,60830.374800000005,7410.284886796437,601.891886710185,gp
869.1,60831.331381818185,7356.35154680644,608.0586529085324,gp
869.1,60832.287963636365,7300.343749256084,614.7644568683738,gp
869.1,60833.244545454545,7242.364237924316,621.7372786850624,gp
869.1,60834.20112727273,7182.514123869585,628.720745607789,gp
869.1,60835.15770909091,7120.89294531409,635.4782275080308,gp
869.1,60836.11429090909,7057.598726805631,641.7952831183094,gp
869.1,60837.07087272727,6992.728037677987,647.4808603364813,gp
869.1,60838.02745454546,6926.376049846036,652.3676203427437,gp
869.1,60838.98403636364,6858.636594944861,656.3116960436072,gp
869.1,60839.94061818182,6789.602220849241,659.192129878675,gp
869.1,60840.8972,6719.364247587964,660.9101755491729,gp
869.1,60841.85378181819,6648.012822689812,661.3885978449044,gp
869.1,60842.81036363637,6575.636975968295,660.5710656665126,gp
869.1,60843.76694545455,6502.324673780773,658.4217046431137,gp
869.1,60844.72352727273,6428.162872780844,654.9248555666968,gp
869.1,60845.680109090914,6353.237573181763,650.0850710211909,gp
869.1,60846.636690909094,6277.633871572863,643.9273728607053,gp
869.1,60847.593272727274,6201.436013275168,636.4977853405715,gp
869.1,60848.549854545454,6124.727444303031,627.8641503382534,gp
869.1,60849.50643636364,6047.590862917457,618.1172193859973,gp
869.1,60850.46301818182,5970.108270813602,607.3719986457683,gp
869.1,60851.4196,5892.361023952533,595.7692928605805,gp
869.1,60852.37618181818,5814.4298830739135,583.4773468177638,gp
869.1,60853.33276363637,5736.395063892407,570.6934108768704,gp
869.1,60854.28934545455,5658.336287013473,557.6449534369248,gp
869.1,60855.24592727273,5580.332827585065,544.5901031352437,gp
869.1,60856.20250909091,5502.463564701908,531.8167304269524,gp
869.1,60857.159090909096,5424.80703059748,519.6393925641685,gp
869.1,60858.115672727276,5347.441459626158,508.39321786689464,gp
869.1,60859.072254545456,5270.458120878298,498.3721099855017,gp
869.1,60860.028836363635,5194.009297465422,489.63256696240796,gp
869.1,60860.98541818182,5118.26478504256,482.16618282487093,gp
869.1,60861.942,5043.394376131502,475.97531663614984,gp
869.1,60862.89858181818,4969.567957452107,471.0783800986808,gp
869.1,60863.85516363636,4896.955608840504,467.51271065812756,gp
869.1,60864.81174545455,4825.7277021893515,465.3346269433276,gp
869.1,60865.76832727273,4756.055000470773,464.61640550838376,gp
869.1,60866.72490909091,4688.108756848345,465.44012690888127,gp
869.1,60867.68149090909,4622.063025427151,467.88342459687385,gp
869.1,60868.63807272728,4558.1187978326925,471.92707517114866,gp
869.1,60869.59465454546,4496.386603666579,477.3176897171601,gp
869.1,60870.55123636364,4436.88984794544,483.6474675108444,gp
869.1,60871.50781818182,4379.651049578191,490.5168248802606,gp
869.1,60872.464400000004,4324.693632814338,497.553815335532,gp
869.1,60873.420981818184,4272.041944419241,504.422365852155,gp
869.1,60874.377563636364,4221.721271183716,510.8263939946273,gp
869.1,60875.334145454544,4173.757857773184,516.5110376943942,gp
869.1,60876.29072727273,4128.1789249328285,521.2620794195135,gp
869.1,60877.24730909091,4085.0126880452226,524.9044053227238,gp
869.1,60878.20389090909,4044.2883760576533,527.3000991053862,gp
869.1,60879.16047272727,4006.0362507812606,528.3465713903208,gp
869.1,60880.11705454546,3970.2876265779687,527.97497857844,gp
869.1,60881.07363636364,3937.0748904341635,526.1490851255246,gp
869.1,60882.03021818182,3906.431522437115,522.864658849566,gp
869.1,60882.9868,3878.392116660194,518.1494483276449,gp
869.1,60883.943381818186,3852.9924024642314,512.0637634147255,gp
869.1,60884.899963636366,3830.269266230949,504.7016536341015,gp
869.1,60885.856545454546,3810.2607735250676,496.1926431857291,gp
869.1,60886.813127272726,3793.0061917095845,486.70392199179196,gp
869.1,60887.76970909091,3778.546013011597,476.4427924730618,gp
869.1,60888.72629090909,3766.9219780550266,465.6590111166185,gp
869.1,60889.68287272727,3758.177099867138,454.6464216034794,gp
869.1,60890.63945454545,3752.3383331229998,443.72843825482977,gp
869.1,60891.59603636364,3749.212410868022,433.0867880920139,gp
869.1,60892.55261818182,3748.4543635191258,422.82871039266325,gp
869.1,60893.5092,3749.7172019999125,413.13101421722877,gp
869.1,60894.46578181818,3752.6547642948462,404.26105423625165,gp
869.1,60895.42236363637,3756.9215252965805,396.5920336770597,gp
869.1,60896.37894545455,3762.172406876951,390.611658877775,gp
869.1,60897.33552727273,3768.0625881029337,386.91892469539926,gp
869.1,60898.29210909091,3774.2473155201187,386.2028912409349,gp
869.1,60899.248690909095,3780.38171342438,389.19890741042536,gp
869.1,60900.205272727275,3786.1208482478396,396.62294157947184,gp
869.1,60901.161854545455,3791.1861353680615,408.9499069072201,gp
869.1,60902.118436363635,3795.4544205706006,426.1746981026713,gp
869.1,60903.07501818182,3798.8240625364706,448.12961777848477,gp
869.1,60904.0316,3801.19264052156,474.5749125646862,gp
