mjd,fluxcal,flt,fluxcalerr,processing
61147.08537272727,3978.578912356148,z,281.84433173796356,gp
61147.99244545455,4048.7263766111646,z,279.42633145657874,gp
61148.89951818182,4117.565139019476,z,276.4695817993866,gp
61149.80659090909,4184.842822248167,z,272.8850837062734,gp
61150.713663636365,4250.306027410872,z,268.62498825286104,gp
61151.620736363635,4313.700204870955,z,263.6804956455625,gp
61152.527809090905,4374.7695245870855,z,258.08024357897494,gp
61153.43488181818,4433.256745952851,z,251.88919222137443,gp
61154.34195454545,4488.903087081562,z,245.20784913356928,gp
61155.24902727272,4541.448148262345,z,238.17146380525065,gp
61156.1561,4590.709379361011,z,230.91444827561153,gp
61157.06317272727,4636.741306501957,z,223.50289712524946,gp
61157.97024545454,4679.641208175148,z,216.0270294051805,gp
61158.87731818182,4719.50453414255,z,208.63135865835562,gp
61159.78439090909,4756.424949941284,z,201.52493555184495,gp
61160.691463636365,4790.494380700526,z,194.98905512896928,gp
61161.598536363636,4821.803054271033,z,189.3788905070063,gp
61162.505609090906,4850.439543692788,z,185.11355213004472,gp
61163.41268181818,4876.490809015886,z,182.64823123066645,gp
61164.31975454545,4900.043042409263,z,182.4234224916543,gp
61165.22682727272,4921.190261252203,z,184.62819354199104,gp
61166.1339,4940.004592898404,z,189.0054087325811,gp
61167.04097272727,4956.552615367596,z,195.1705484403297,gp
61167.94804545454,4970.913191233107,z,202.62667874997405,gp
61168.85511818182,4983.167681979474,z,210.88166504775347,gp
61169.76219090909,4993.396106721695,z,219.50536281636158,gp
61170.66926363636,5001.677180727405,z,228.13944962738634,gp
61171.576336363636,5008.088353652165,z,236.49578878756432,gp
61172.483409090906,5012.705847270474,z,244.34963054399694,gp
61173.390481818176,5015.604692714878,z,251.5314788742007,gp
61174.297554545454,5016.858767235062,z,257.9195289529384,gp
61175.204627272724,5016.540830493235,z,263.43342078819705,gp
61176.1117,5014.722560407565,z,268.02946012574967,gp
61177.01877272727,5011.4745885575685,z,271.6971943394654,gp
61177.92584545454,5006.866535163819,z,274.4571330752542,gp
61178.83291818182,5000.967043656179,z,276.3593735808588,gp
61179.73999090909,4993.843814842505,z,277.4828765672641,gp
61180.64706363636,4985.5636406899575,z,277.9351128962512,gp
61181.55413636364,4976.192437733283,z,277.8517509707312,gp
61182.46120909091,4965.795280121216,z,277.3959755664118,gp
61183.36828181818,4954.435630143598,z,276.7560477811382,gp
61184.275354545454,4942.13700352337,z,276.10048258392595,gp
61185.182427272724,4928.8660978768385,z,275.55814356997826,gp
61186.089499999995,4914.584514372029,z,275.2758648264227,gp
61186.99657272727,4899.25305491258,z,275.42260435380445,gp
61187.90364545454,4882.831703656739,z,276.18625819579927,gp
61188.81071818182,4865.279608196324,z,277.76751798584195,gp
61189.71779090909,4846.561234261011,z,280.36790804193123,gp
61190.62486363636,4826.705076841805,z,284.1516314122316,gp
61191.53193636364,4805.801570665353,z,289.2231525329182,gp
61192.43900909091,4783.902083820598,z,295.5457353686068,gp
61193.34608181818,4761.0301919064295,z,302.9250669670725,gp
61194.253154545455,4737.23479883431,z,311.10034090010606,gp
61195.160227272725,4712.56541534311,z,319.8113277889353,gp
61196.067299999995,4687.070832063044,z,328.8106500878342,gp
61196.97437272727,4660.799145105702,z,337.86954561292913,gp
61197.88144545454,4633.797781361507,z,346.78062420689406,gp
61198.78851818181,4606.113523513981,z,355.35855273520764,gp
61199.69559090909,4577.792534780652,z,363.4394579658833,gp
61200.60266363636,4548.880383389565,z,370.8796368289755,gp
61201.50973636363,4519.422066800958,z,377.55397702716573,gp
61202.41680909091,4489.462035683209,z,383.3543443634362,gp
61203.32388181818,4459.044217651986,z,388.1880895946561,gp
61204.230954545455,4428.212040781851,z,391.9767604085025,gp
61205.138027272726,4397.008456899202,z,394.65506422668386,gp
61206.045099999996,4365.4759646651655,z,396.1701069465116,gp
61206.95217272727,4333.656632457547,z,396.4809254752043,gp
61207.85924545454,4301.592121060377,z,395.558334069104,gp
61208.76631818181,4269.323706169715,z,393.38511385564914,gp
61209.67339090909,4236.892300724154,z,389.95659062377257,gp
61210.58046363636,4204.338477068894,z,385.2816681793351,gp
61211.48753636363,4171.702488961382,z,379.38441420179475,gp
61212.39460909091,4139.024293427319,z,372.30633396664996,gp
61213.30168181818,4106.343572475045,z,364.10951570060547,gp
61214.20875454545,4073.699754676767,z,354.8808893713886,gp
61215.115827272726,4041.13203662484,z,344.7379035305753,gp
61216.022899999996,4008.67940427125,z,333.83597678401566,gp
61216.92997272727,3976.3806541585654,z,322.37808271233746,gp
61217.837045454544,3944.274414550171,z,310.6266951952188,gp
61218.744118181814,3912.399166468269,z,298.9178909924948,gp
61219.65119090909,3880.7932646473637,z,287.67640024616566,gp
61220.55826363636,3849.4949584111964,z,277.42844549958147,gp
61221.46533636363,3818.5424124815618,z,268.8060991823457,gp
61222.37240909091,3787.9737277262393,z,262.5332750127937,gp
61223.27948181818,3757.8269618545964,z,259.3820913986516,gp
61224.18655454545,3728.1395852949063,z,260.0939523655106,gp
61225.09362727273,3698.8321230715446,z,265.1958750280479,gp
61226.0007,3669.634857883182,z,274.79042978972564,gp
